-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2009 through 12/31/2013 in LST
Location: Latitude  31.93   Longitude -4.42 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1307.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,RH2M,ALLSKY_SFC_SW_DWN,T2M
2009,2,15,8,86.89,1.1,1.6,55.96,254.62,9.65
2009,2,15,9,86.91,0.91,206.0,42.93,434.3,12.1
2009,2,15,10,86.91,3.13,206.4,37.55,588.55,14.11
2009,2,15,11,86.88,4.04,207.9,34.42,694.1,15.35
2009,2,15,12,86.83,4.21,210.9,33.15,696.25,15.89
2009,2,15,13,86.77,4.04,217.0,33.36,669.97,15.89
2009,2,15,14,86.75,3.8,226.4,35.03,530.78,15.44
2009,2,15,15,86.76,3.41,238.9,38.42,361.17,14.56
2009,2,15,16,86.78,2.42,257.1,49.76,194.8,13.14
2009,2,15,17,86.82,2.2,280.2,66.81,50.45,10.69
2009,2,15,18,86.87,2.56,294.5,71.35,0.0,9.23
2009,2,15,19,86.93,2.76,305.1,74.97,0.0,8.41
2009,2,15,20,86.95,2.84,312.3,78.6,0.0,7.57
2009,2,15,21,86.96,2.92,316.5,81.02,0.0,6.98
2009,2,15,22,86.96,2.88,318.1,82.31,0.0,6.65
2009,2,15,23,86.95,2.81,317.5,82.57,0.0,6.35
2009,2,16,0,86.93,2.74,315.3,82.8,0.0,6.0
2009,2,16,1,86.92,2.59,311.9,82.9,0.0,5.72
2009,2,16,2,86.9,2.57,309.6,83.0,0.0,5.54
2009,2,16,3,86.88,2.55,313.4,83.42,0.0,5.41
2009,2,16,4,86.86,2.5,321.7,83.52,0.0,5.23
2009,2,16,5,86.85,2.48,332.4,83.18,0.0,4.96
2009,2,16,6,86.87,2.48,344.6,82.37,0.0,4.77
2009,2,16,7,86.9,2.33,357.1,80.67,48.47,5.95
2009,2,16,8,86.94,3.02,11.6,65.07,236.1,9.29
2009,2,16,9,86.98,1.17,66.3,50.14,427.88,12.34
2009,2,16,10,87.0,2.03,167.5,40.26,604.83,14.28
2009,2,16,11,87.0,2.3,175.5,37.54,721.9,14.93
2009,2,16,12,86.96,1.9,178.8,36.84,786.78,15.01
2009,2,16,13,86.92,1.25,180.9,36.91,753.53,14.73
2009,2,16,14,86.9,0.53,172.5,37.58,630.22,14.17
2009,2,16,15,86.9,0.25,78.2,39.11,416.17,13.52
2009,2,16,16,86.92,0.39,54.3,44.94,225.43,12.77
2009,2,16,17,86.94,0.35,67.9,54.41,54.92,11.3
2009,2,16,18,86.97,0.33,96.9,53.4,0.0,10.27
2009,2,16,19,87.01,0.35,126.9,54.95,0.0,9.66
2009,2,16,20,87.03,0.36,148.5,55.95,0.0,9.08
2009,2,16,21,87.04,0.27,169.5,56.62,0.0,8.42
2009,2,16,22,87.04,0.14,213.7,58.03,0.0,7.73
2009,2,16,23,87.05,0.16,291.8,59.89,0.0,7.0
2009,2,17,0,87.06,0.27,324.0,62.36,0.0,6.28
2009,2,17,1,87.08,0.37,337.6,64.97,0.0,5.59
2009,2,17,2,87.08,0.42,343.3,67.47,0.0,4.98
2009,2,17,3,87.07,0.49,346.0,69.58,0.0,4.47
2009,2,17,4,87.06,0.6,346.4,71.18,0.0,4.11
2009,2,17,5,87.07,0.71,343.6,72.87,0.0,3.71
2009,2,17,6,87.09,0.86,337.3,74.98,0.0,3.31
2009,2,17,7,87.12,0.85,326.5,75.53,64.82,4.26
2009,2,17,8,87.17,0.66,263.1,61.3,275.65,7.31
2009,2,17,9,87.21,1.71,219.1,49.64,483.83,10.1
2009,2,17,10,87.21,1.94,218.1,42.96,650.9,12.14
2009,2,17,11,87.19,2.04,213.2,38.46,756.1,13.58
2009,2,17,12,87.14,2.18,210.0,35.93,787.92,14.4
2009,2,17,13,87.07,2.16,213.1,34.96,751.12,14.63
2009,2,17,14,87.05,2.0,223.0,35.05,646.12,14.4
2009,2,17,15,87.05,1.74,242.5,36.15,480.3,13.81
2009,2,17,16,87.07,1.45,270.0,41.38,274.77,12.93
2009,2,17,17,87.1,1.18,292.0,58.19,71.47,10.96
2009,2,17,18,87.14,1.3,312.2,55.94,0.0,9.82
2009,2,17,19,87.18,1.33,332.7,56.44,0.0,9.23
2009,2,17,20,87.22,1.44,352.4,58.05,0.0,8.57
2009,2,17,21,87.25,1.63,3.9,60.22,0.0,7.81
2009,2,17,22,87.26,1.78,11.0,62.76,0.0,7.08
2009,2,17,23,87.28,1.87,19.7,66.48,0.0,6.31
2009,2,18,0,87.3,1.78,24.6,69.23,0.0,5.79
2009,2,18,1,87.3,1.58,25.1,71.37,0.0,5.54
2009,2,18,2,87.29,1.28,18.2,72.42,0.0,5.39
2009,2,18,3,87.28,1.08,6.4,73.52,0.0,5.14
2009,2,18,4,87.28,1.07,354.1,74.9,0.0,4.75
2009,2,18,5,87.3,1.18,342.8,76.58,0.0,4.28
2009,2,18,6,87.32,1.42,335.1,78.07,0.0,3.79
2009,2,18,7,87.37,1.49,331.9,76.88,69.93,4.97
2009,2,18,8,87.41,1.46,324.5,60.59,283.5,8.53
2009,2,18,9,87.44,1.41,231.3,45.76,490.75,11.77
2009,2,18,10,87.43,1.94,215.3,41.25,656.38,13.28
2009,2,18,11,87.4,2.12,208.7,38.97,762.9,14.15
2009,2,18,12,87.36,2.32,208.0,37.53,804.6,14.62
2009,2,18,13,87.31,2.45,210.4,36.84,762.05,14.76
2009,2,18,14,87.29,2.46,213.9,36.95,654.9,14.64
2009,2,18,15,87.29,2.38,217.5,37.78,469.73,14.19
2009,2,18,16,87.3,2.03,219.2,41.79,270.6,13.36
2009,2,18,17,87.32,1.4,211.0,57.3,74.03,11.34
2009,2,18,18,87.35,1.37,198.7,54.16,0.0,10.4
2009,2,18,19,87.38,1.32,192.2,53.9,0.0,9.95
2009,2,18,20,87.4,1.28,192.6,54.52,0.0,9.4
2009,2,18,21,87.4,1.25,199.2,55.16,0.0,8.9
2009,2,18,22,87.38,1.17,210.7,55.85,0.0,8.45
2009,2,18,23,87.36,1.1,226.5,56.04,0.0,8.06
2009,2,19,0,87.34,1.1,245.8,56.35,0.0,7.7
2009,2,19,1,87.32,1.19,264.2,56.73,0.0,7.39
2009,2,19,2,87.3,1.27,281.8,57.62,0.0,6.95
2009,2,19,3,87.29,1.34,295.2,58.26,0.0,6.61
2009,2,19,4,87.3,1.36,303.9,58.8,0.0,6.26
2009,2,19,5,87.33,1.32,312.2,59.29,0.0,5.93
2009,2,19,6,87.37,1.27,321.7,60.41,0.0,5.52
2009,2,19,7,87.4,1.2,331.7,63.93,74.28,6.18
2009,2,19,8,87.43,1.07,339.2,54.65,289.75,9.11
2009,2,19,9,87.43,1.28,199.1,40.87,497.7,12.62
2009,2,19,10,87.41,2.29,193.9,36.76,663.12,14.06
2009,2,19,11,87.37,2.51,192.2,34.87,769.3,14.76
2009,2,19,12,87.31,2.57,192.6,33.64,789.85,15.23
2009,2,19,13,87.24,2.55,193.6,32.94,652.38,15.36
2009,2,19,14,87.21,2.37,193.4,32.68,528.12,15.21
2009,2,19,15,87.18,2.04,188.4,33.55,359.75,14.68
2009,2,19,16,87.17,1.51,178.1,39.7,201.55,13.58
2009,2,19,17,87.19,1.1,165.8,51.75,59.1,12.04
2009,2,19,18,87.22,1.09,167.9,48.89,0.0,11.03
2009,2,19,19,87.27,1.07,191.8,51.41,0.0,10.35
2009,2,19,20,87.3,1.17,225.0,56.52,0.0,9.48
2009,2,19,21,87.32,1.52,252.4,62.49,0.0,8.45
2009,2,19,22,87.32,1.83,270.3,67.89,0.0,7.47
2009,2,19,23,87.3,2.04,284.2,70.9,0.0,6.66
2009,2,20,0,87.29,2.19,294.2,73.39,0.0,6.01
2009,2,20,1,87.26,2.22,299.5,74.46,0.0,5.62
2009,2,20,2,87.23,2.15,303.6,74.7,0.0,5.45
2009,2,20,3,87.21,1.89,304.2,73.14,0.0,5.51
2009,2,20,4,87.22,1.66,306.2,71.56,0.0,5.55
2009,2,20,5,87.24,1.53,313.7,70.48,0.0,5.46
2009,2,20,6,87.26,1.37,321.2,69.49,0.0,5.38
2009,2,20,7,87.31,1.17,330.4,71.32,55.62,6.31
2009,2,20,8,87.34,0.9,339.7,57.37,216.88,9.14
2009,2,20,9,87.35,1.19,164.9,44.14,392.02,11.72
2009,2,20,10,87.35,2.34,163.3,40.81,532.0,12.7
2009,2,20,11,87.31,3.0,167.1,39.26,639.83,13.14
2009,2,20,12,87.26,3.23,174.0,38.62,664.35,13.24
2009,2,20,13,87.2,3.14,181.3,38.82,567.9,13.04
2009,2,20,14,87.16,2.74,187.3,39.81,433.73,12.54
2009,2,20,15,87.15,1.93,196.8,41.38,297.9,11.84
2009,2,20,16,87.17,0.9,224.5,43.61,166.5,11.05
2009,2,20,17,87.21,0.67,332.3,56.47,49.58,9.63
2009,2,20,18,87.26,1.42,4.0,62.41,0.0,8.19
2009,2,20,19,87.32,1.78,13.0,66.41,0.0,7.35
2009,2,20,20,87.36,1.89,16.6,68.56,0.0,6.65
2009,2,20,21,87.39,1.85,19.2,69.4,0.0,5.99
2009,2,20,22,87.41,1.72,22.2,70.4,0.0,5.41
2009,2,20,23,87.43,1.57,25.6,71.68,0.0,4.93
2009,2,21,0,87.44,1.46,29.0,73.22,0.0,4.53
2009,2,21,1,87.44,1.43,28.9,75.1,0.0,4.04
2009,2,21,2,87.44,1.36,26.6,77.19,0.0,3.52
2009,2,21,3,87.43,1.3,20.7,79.33,0.0,3.0
2009,2,21,4,87.42,1.46,9.8,82.05,0.0,2.36
2009,2,21,5,87.43,1.76,2.0,85.08,0.0,1.69
2009,2,21,6,87.46,2.16,355.7,87.9,0.0,1.04
2009,2,21,7,87.51,2.32,353.8,79.98,79.82,3.03
2009,2,21,8,87.56,2.35,357.3,63.24,296.38,6.43
2009,2,21,9,87.61,0.51,258.7,47.94,505.33,9.78
2009,2,21,10,87.63,1.5,217.7,40.19,672.47,11.84
2009,2,21,11,87.62,1.86,210.0,35.9,779.47,13.25
2009,2,21,12,87.56,1.91,207.4,32.9,818.67,14.22
2009,2,21,13,87.5,1.78,205.7,30.65,779.83,14.81
2009,2,21,14,87.47,1.45,206.6,29.16,677.35,15.02
2009,2,21,15,87.45,0.93,210.4,28.43,516.03,14.88
2009,2,21,16,87.45,0.33,207.4,30.65,308.33,14.16
2009,2,21,17,87.47,0.48,104.6,52.22,90.47,11.75
2009,2,21,18,87.51,0.88,92.6,54.07,0.0,9.83
2009,2,21,19,87.57,0.91,76.0,56.01,0.0,8.9
2009,2,21,20,87.63,0.88,47.8,55.89,0.0,8.28
2009,2,21,21,87.67,1.18,17.2,57.28,0.0,7.62
2009,2,21,22,87.69,1.8,2.5,61.63,0.0,6.42
2009,2,21,23,87.69,2.39,356.6,68.13,0.0,4.94
2009,2,22,0,87.69,2.79,353.8,74.11,0.0,3.84
2009,2,22,1,87.67,3.03,351.3,78.7,0.0,3.12
2009,2,22,2,87.64,3.23,347.5,82.38,0.0,2.57
2009,2,22,3,87.61,3.34,346.7,85.03,0.0,2.12
2009,2,22,4,87.62,3.4,347.8,86.51,0.0,1.75
2009,2,22,5,87.65,3.41,350.4,86.85,0.0,1.47
2009,2,22,6,87.69,3.38,353.5,86.56,0.0,1.29
2009,2,22,7,87.75,3.29,357.2,75.56,88.0,4.1
2009,2,22,8,87.81,3.67,4.4,59.17,310.7,7.87
2009,2,22,9,87.85,2.22,36.6,43.4,522.55,11.53
2009,2,22,10,87.87,0.68,71.0,33.86,690.45,13.67
2009,2,22,11,87.85,0.81,187.8,28.83,798.78,15.09
2009,2,22,12,87.8,1.38,204.9,26.1,836.8,16.0
2009,2,22,13,87.74,1.55,212.0,24.21,803.7,16.5
2009,2,22,14,87.7,1.44,212.3,22.85,702.08,16.61
2009,2,22,15,87.68,1.23,199.5,22.23,534.3,16.36
2009,2,22,16,87.67,1.29,178.2,25.46,323.88,15.46
2009,2,22,17,87.67,1.59,164.0,41.75,101.43,12.55
2009,2,22,18,87.68,2.03,160.4,44.01,0.0,10.14
2009,2,22,19,87.71,1.9,162.2,44.69,0.0,9.33
2009,2,22,20,87.74,1.49,166.1,43.96,0.0,8.93
2009,2,22,21,87.74,0.97,171.7,42.73,0.0,8.72
2009,2,22,22,87.73,0.54,181.1,44.16,0.0,8.06
2009,2,22,23,87.71,0.26,210.6,46.87,0.0,7.14
2009,2,23,0,87.68,0.31,268.2,49.7,0.0,6.24
2009,2,23,1,87.65,0.5,273.4,51.91,0.0,5.65
2009,2,23,2,87.61,0.68,259.0,53.07,0.0,5.24
2009,2,23,3,87.57,0.81,248.2,54.4,0.0,4.75
2009,2,23,4,87.54,0.71,253.6,55.61,0.0,4.3
2009,2,23,5,87.5,0.63,282.9,56.62,0.0,3.91
2009,2,23,6,87.47,0.82,305.6,57.57,0.0,3.58
2009,2,23,7,87.47,0.97,303.2,63.49,88.4,4.71
2009,2,23,8,87.48,1.3,279.3,48.74,309.17,8.09
2009,2,23,9,87.47,2.23,245.4,37.43,522.22,11.58
2009,2,23,10,87.44,2.26,251.4,31.22,695.97,14.22
2009,2,23,11,87.38,1.97,258.3,28.47,804.33,15.77
2009,2,23,12,87.31,1.8,266.2,26.79,842.1,16.84
2009,2,23,13,87.22,1.8,274.8,25.89,808.42,17.49
2009,2,23,14,87.16,1.79,288.2,25.75,703.83,17.69
2009,2,23,15,87.11,1.83,307.4,26.63,539.28,17.4
2009,2,23,16,87.09,1.72,321.9,31.48,327.7,16.34
2009,2,23,17,87.1,0.92,332.9,53.48,104.25,12.62
2009,2,23,18,87.13,1.05,334.7,55.15,0.0,10.03
2009,2,23,19,87.16,1.3,332.1,54.59,0.0,9.34
2009,2,23,20,87.18,1.79,331.3,54.99,0.0,8.71
2009,2,23,21,87.18,2.35,329.6,58.8,0.0,7.56
2009,2,23,22,87.16,2.72,326.7,64.15,0.0,6.29
2009,2,23,23,87.15,2.83,323.8,67.27,0.0,5.47
2009,2,24,0,87.14,2.83,323.6,69.08,0.0,4.92
2009,2,24,1,87.11,2.85,326.9,71.0,0.0,4.39
2009,2,24,2,87.08,2.97,329.2,72.61,0.0,3.83
2009,2,24,3,87.06,3.15,329.9,73.95,0.0,3.26
2009,2,24,4,87.05,3.36,332.0,74.48,0.0,2.74
2009,2,24,5,87.04,3.56,335.4,74.17,0.0,2.33
2009,2,24,6,87.03,3.73,338.6,73.35,0.0,2.04
2009,2,24,7,87.03,3.47,341.5,65.99,93.68,4.98
2009,2,24,8,87.05,4.64,344.4,47.42,313.65,9.52
2009,2,24,9,87.06,4.06,356.5,33.29,526.53,13.04
2009,2,24,10,87.07,3.0,2.1,23.76,699.03,15.47
2009,2,24,11,87.05,1.89,359.4,20.46,804.35,16.9
2009,2,24,12,87.0,0.99,344.8,18.79,839.35,17.89
2009,2,24,13,86.95,0.41,297.8,17.95,805.1,18.44
2009,2,24,14,86.9,0.33,211.3,17.93,702.55,18.51
2009,2,24,15,86.89,0.56,167.7,18.47,536.65,18.2
2009,2,24,16,86.89,0.89,130.9,23.32,326.62,17.18
2009,2,24,17,86.91,1.44,113.7,43.14,104.9,13.65
2009,2,24,18,86.94,1.99,108.2,45.53,0.0,10.83
2009,2,24,19,87.0,2.08,99.7,48.75,0.0,9.5
2009,2,24,20,87.04,2.08,87.0,50.76,0.0,8.44
2009,2,24,21,87.07,2.0,73.5,51.78,0.0,7.67
2009,2,24,22,87.09,1.83,59.5,52.37,0.0,7.05
2009,2,24,23,87.11,1.64,46.0,52.93,0.0,6.55
2009,2,25,0,87.12,1.46,35.5,52.32,0.0,6.24
2009,2,25,1,87.13,1.18,28.3,50.79,0.0,6.09
2009,2,25,2,87.12,0.92,19.0,49.81,0.0,5.9
2009,2,25,3,87.11,0.81,12.8,49.14,0.0,5.74
2009,2,25,4,87.11,0.8,10.8,48.5,0.0,5.57
2009,2,25,5,87.13,0.71,5.6,48.02,0.0,5.44
2009,2,25,6,87.18,0.55,354.8,47.02,0.0,5.47
2009,2,25,7,87.24,0.38,344.9,49.25,97.5,6.85
2009,2,25,8,87.31,0.11,206.6,40.41,318.23,10.11
2009,2,25,9,87.35,1.89,185.5,31.49,530.08,13.15
2009,2,25,10,87.37,3.43,191.4,27.45,700.53,15.68
2009,2,25,11,87.36,3.84,189.9,26.26,809.33,16.86
2009,2,25,12,87.33,3.79,186.2,25.49,848.62,17.54
2009,2,25,13,87.28,3.68,179.1,25.05,815.75,17.81
2009,2,25,14,87.23,3.71,170.5,25.02,710.65,17.69
2009,2,25,15,87.23,3.89,167.1,25.71,542.7,17.17
2009,2,25,16,87.25,3.71,165.2,29.01,331.12,16.04
2009,2,25,17,87.28,2.72,159.8,51.17,109.22,12.2
2009,2,25,18,87.33,3.12,158.5,55.57,0.0,9.2
2009,2,25,19,87.39,3.22,158.1,56.54,0.0,8.17
2009,2,25,20,87.43,3.24,155.4,57.41,0.0,7.27
2009,2,25,21,87.45,3.14,152.3,57.91,0.0,6.47
2009,2,25,22,87.44,2.97,147.8,58.47,0.0,5.74
2009,2,25,23,87.43,2.79,144.0,59.34,0.0,5.03
2009,2,26,0,87.43,2.64,145.6,60.77,0.0,4.3
2009,2,26,1,87.43,2.53,142.7,62.07,0.0,3.6
2009,2,26,2,87.4,2.62,133.0,64.11,0.0,2.77
2009,2,26,3,87.42,2.57,136.7,67.72,0.0,1.88
2009,2,26,4,87.47,1.95,144.6,72.09,0.0,1.14
2009,2,26,5,87.51,0.95,144.5,73.56,0.0,1.15
2009,2,26,6,87.57,0.36,148.5,71.18,0.0,1.21
2009,2,26,7,87.61,0.51,105.9,69.49,55.47,3.23
2009,2,26,8,87.67,2.2,147.6,55.69,154.07,6.06
2009,2,26,9,87.69,4.9,157.3,50.71,250.25,8.49
2009,2,26,10,87.68,6.13,159.5,45.5,322.9,10.54
2009,2,26,11,87.65,6.66,158.1,41.81,396.2,11.99
2009,2,26,12,87.58,6.77,154.5,39.55,425.35,12.97
2009,2,26,13,87.55,6.59,156.9,38.04,298.27,13.56
2009,2,26,14,87.51,6.4,153.0,37.51,281.5,13.62
2009,2,26,15,87.49,6.06,150.0,38.22,195.32,13.22
2009,2,26,16,87.47,5.32,148.0,40.75,139.7,12.24
2009,2,26,17,87.48,3.3,141.5,55.11,47.38,9.54
2009,2,26,18,87.5,3.17,135.4,66.65,0.0,6.75
2009,2,26,19,87.56,3.37,138.6,67.99,0.0,6.0
2009,2,26,20,87.6,3.44,141.3,69.59,0.0,5.35
2009,2,26,21,87.59,3.08,141.5,71.35,0.0,4.99
2009,2,26,22,87.56,2.47,140.9,73.62,0.0,4.6
2009,2,26,23,87.51,1.75,139.9,75.88,0.0,4.29
2009,2,27,0,87.5,1.51,149.4,76.85,0.0,4.01
2009,2,27,1,87.52,2.31,171.5,78.29,0.0,2.97
2009,2,27,2,87.47,2.42,172.6,79.34,0.0,2.06
2009,2,27,3,87.42,2.32,176.3,80.34,0.0,1.63
2009,2,27,4,87.38,2.02,168.0,80.23,0.0,1.89
2009,2,27,5,87.35,1.77,162.9,81.64,0.0,1.95
2009,2,27,6,87.37,2.06,186.4,84.33,0.0,1.67
2009,2,27,7,87.4,2.58,197.8,85.84,40.15,1.66
2009,2,27,8,87.38,2.27,173.7,81.53,131.12,2.41
2009,2,27,9,87.37,3.72,176.5,67.7,241.25,5.08
2009,2,27,10,87.35,4.92,185.6,56.8,354.33,7.62
2009,2,27,11,87.27,5.05,185.0,49.59,441.5,9.54
2009,2,27,12,87.16,4.85,182.6,45.0,523.35,11.01
2009,2,27,13,87.04,4.66,180.4,42.23,688.7,12.02
2009,2,27,14,86.95,4.69,178.0,40.87,537.0,12.5
2009,2,27,15,86.91,4.84,177.0,41.17,382.85,12.31
2009,2,27,16,86.9,4.62,177.0,43.78,227.07,11.45
2009,2,27,17,86.92,2.95,173.2,57.43,85.03,9.33
2009,2,27,18,86.96,2.93,167.6,67.28,0.0,6.46
2009,2,27,19,87.0,3.08,163.6,68.26,0.0,5.3
2009,2,27,20,87.03,3.06,161.9,69.05,0.0,4.4
2009,2,27,21,87.04,2.86,161.0,69.44,0.0,3.62
2009,2,27,22,87.02,2.52,154.7,69.06,0.0,2.96
2009,2,27,23,86.99,2.21,146.5,68.34,0.0,2.41
2009,2,28,0,86.96,1.78,137.1,65.85,0.0,2.2
2009,2,28,1,86.92,1.21,118.7,62.41,0.0,2.31
2009,2,28,2,86.86,0.82,67.8,60.27,0.0,2.35
2009,2,28,3,86.82,1.02,17.7,59.13,0.0,2.25
2009,2,28,4,86.8,1.47,357.3,59.9,0.0,1.88
2009,2,28,5,86.79,1.91,351.0,61.68,0.0,1.47
2009,2,28,6,86.8,2.18,345.9,63.12,0.0,1.15
2009,2,28,7,86.83,2.12,342.7,67.69,87.4,2.83
2009,2,28,8,86.87,2.86,341.0,48.89,283.75,6.6
2009,2,28,9,86.88,2.41,317.2,38.34,496.55,10.14
2009,2,28,10,86.85,2.46,301.6,33.93,672.67,12.5
2009,2,28,11,86.79,2.09,285.0,30.79,783.1,13.93
2009,2,28,12,86.71,2.07,266.7,28.35,824.92,14.88
2009,2,28,13,86.63,2.27,263.4,26.73,779.55,15.42
2009,2,28,14,86.58,2.31,267.8,25.89,644.03,15.53
2009,2,28,15,86.57,2.07,272.2,26.24,494.3,15.23
2009,2,28,16,86.61,1.58,282.8,31.36,296.77,14.3
2009,2,28,17,86.67,0.76,310.2,53.39,99.15,11.13
2009,2,28,18,86.76,1.03,348.3,55.19,0.0,8.72
2009,2,28,19,86.85,1.57,357.4,57.77,0.0,7.83
2009,2,28,20,86.92,2.2,359.0,63.46,0.0,6.7
2009,2,28,21,86.97,2.71,357.5,73.48,0.0,5.19
2009,2,28,22,86.98,2.97,355.9,81.24,0.0,4.15
2009,2,28,23,86.98,3.03,353.2,88.07,0.0,3.41
2009,3,1,0,86.97,3.07,348.5,93.8,0.0,2.83
2009,3,1,1,86.96,3.09,345.4,96.99,0.0,2.33
2009,3,1,2,86.94,3.04,346.1,97.87,0.0,1.92
2009,3,1,3,86.91,3.03,347.8,97.21,0.0,1.58
2009,3,1,4,86.92,3.12,347.4,95.4,0.0,1.31
2009,3,1,5,86.96,3.15,345.5,93.34,0.0,1.13
2009,3,1,6,87.01,3.05,345.0,90.51,0.0,1.12
2009,3,1,7,87.05,2.57,350.8,77.19,100.35,4.19
2009,3,1,8,87.1,1.93,0.3,59.68,310.38,7.82
2009,3,1,9,87.13,1.68,140.1,49.05,523.92,11.32
2009,3,1,10,87.13,3.76,170.2,42.19,694.8,13.32
2009,3,1,11,87.09,4.77,183.4,38.31,804.55,14.53
2009,3,1,12,87.04,5.16,193.4,35.98,856.0,15.39
2009,3,1,13,86.98,5.26,199.0,34.34,820.72,15.9
2009,3,1,14,86.93,5.29,200.9,33.34,715.88,16.07
2009,3,1,15,86.91,5.18,201.4,33.23,547.25,15.83
2009,3,1,16,86.9,4.79,197.0,35.15,329.2,14.99
2009,3,1,17,86.91,3.03,185.1,52.74,110.07,11.85
2009,3,1,18,86.94,3.22,177.9,59.46,0.0,9.3
2009,3,1,19,87.0,3.23,178.0,59.21,0.0,8.27
2009,3,1,20,87.05,3.11,182.6,59.47,0.0,7.34
2009,3,1,21,87.09,2.96,190.3,60.41,0.0,6.68
2009,3,1,22,87.11,2.82,196.5,61.98,0.0,5.93
2009,3,1,23,87.1,2.82,200.7,64.6,0.0,4.98
2009,3,2,0,87.08,2.63,208.4,66.25,0.0,4.44
2009,3,2,1,87.07,2.54,218.0,66.64,0.0,4.21
2009,3,2,2,87.04,2.47,221.6,65.42,0.0,4.03
2009,3,2,3,87.01,2.41,215.9,63.95,0.0,3.97
2009,3,2,4,86.98,2.37,206.6,63.26,0.0,3.85
2009,3,2,5,86.99,2.45,200.3,64.33,0.0,3.42
2009,3,2,6,87.01,2.46,196.7,65.68,0.0,3.09
2009,3,2,7,87.04,2.21,193.8,65.81,98.25,5.16
2009,3,2,8,87.08,3.4,188.6,50.25,305.42,8.26
2009,3,2,9,87.09,5.55,191.0,42.42,517.12,11.12
2009,3,2,10,87.09,8.07,195.3,36.08,690.47,13.81
2009,3,2,11,87.04,9.28,193.4,32.46,696.22,15.4
2009,3,2,12,86.95,9.91,191.7,29.82,734.6,16.4
2009,3,2,13,86.84,10.24,192.8,28.11,775.78,16.99
2009,3,2,14,86.76,10.38,194.8,27.55,629.53,17.13
2009,3,2,15,86.71,10.15,196.3,28.15,441.1,16.7
2009,3,2,16,86.68,8.86,195.2,31.01,268.98,15.58
2009,3,2,17,86.67,6.72,191.9,38.61,97.68,13.32
2009,3,2,18,86.68,5.78,191.3,46.63,0.0,10.98
2009,3,2,19,86.7,5.53,193.4,50.7,0.0,9.7
2009,3,2,20,86.72,5.22,196.9,54.97,0.0,8.47
2009,3,2,21,86.71,4.9,200.9,59.25,0.0,7.37
2009,3,2,22,86.68,4.54,205.7,61.99,0.0,6.87
2009,3,2,23,86.63,4.15,211.9,64.58,0.0,6.43
2009,3,3,0,86.59,3.78,217.1,67.64,0.0,5.69
2009,3,3,1,86.56,3.51,220.7,69.65,0.0,4.97
2009,3,3,2,86.51,3.11,222.7,69.29,0.0,4.74
2009,3,3,3,86.46,2.56,225.9,68.38,0.0,4.65
2009,3,3,4,86.42,1.73,235.1,67.78,0.0,4.6
2009,3,3,5,86.42,0.82,263.7,66.36,0.0,4.8
2009,3,3,6,86.43,0.79,353.4,68.82,0.0,4.52
2009,3,3,7,86.46,1.61,20.3,71.55,77.75,5.55
2009,3,3,8,86.49,2.61,24.9,61.26,227.05,7.4
2009,3,3,9,86.5,1.77,41.3,55.83,382.35,9.18
2009,3,3,10,86.47,0.99,115.8,52.17,513.05,10.75
2009,3,3,11,86.42,2.15,171.2,48.85,592.62,12.16
2009,3,3,12,86.33,3.17,189.1,46.43,615.05,13.1
2009,3,3,13,86.24,3.89,200.2,43.62,585.4,13.89
2009,3,3,14,86.16,4.2,210.7,40.01,571.12,14.42
2009,3,3,15,86.12,3.43,234.4,38.52,406.5,13.93
2009,3,3,16,86.13,3.35,297.8,41.26,251.2,12.39
2009,3,3,17,86.19,5.86,336.7,58.01,95.45,9.15
2009,3,3,18,86.27,7.18,347.9,65.18,0.0,6.96
2009,3,3,19,86.35,7.13,351.8,70.93,0.0,6.11
2009,3,3,20,86.4,6.12,350.5,73.32,0.0,5.67
2009,3,3,21,86.43,5.68,346.8,75.89,0.0,5.18
2009,3,3,22,86.43,6.46,344.3,75.47,0.0,4.96
2009,3,3,23,86.42,6.26,345.7,76.4,0.0,4.51
2009,3,4,0,86.41,5.87,346.8,78.31,0.0,3.88
2009,3,4,1,86.39,5.69,345.9,79.53,0.0,3.25
2009,3,4,2,86.36,5.49,344.1,80.69,0.0,2.49
2009,3,4,3,86.34,5.29,342.0,82.48,0.0,1.68
2009,3,4,4,86.35,5.27,337.9,83.56,0.0,1.02
2009,3,4,5,86.37,5.75,332.7,82.8,0.0,0.76
2009,3,4,6,86.42,6.29,329.7,82.93,0.0,0.64
2009,3,4,7,86.47,7.49,326.9,73.69,142.93,2.76
2009,3,4,8,86.52,9.41,321.5,60.29,368.42,5.95
2009,3,4,9,86.57,10.95,319.6,47.62,578.38,8.97
